movieId,title,genres,imdbId,tmdbId,Imdb Link,Poster,IMDB Score
9004,D.A.R.Y.L. (1985),Adventure|Children|Sci-Fi,88979,16248.0,http://www.imdb.com/title/tt088979,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMzNjYwOTg1NV5BMl5BanBnXkFtZTcwMjkwMjcyMQ@@._V1_UY268_CR20,0,182,268_AL_.jpg",6.2
9005,Fire in the Sky (1993),Drama|Mystery|Sci-Fi,106912,15613.0,http://www.imdb.com/title/tt0106912,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjI1Yjk3NWUtOGU1My00NjA0LWEwNDQtOTNlMWFmYzE5NzljXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY268_CR1,0,182,268_AL_.jpg",6.5
9008,"Invisible Man Returns, The (1940)",Horror|Sci-Fi,32635,28421.0,http://www.imdb.com/title/tt032635,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDUwODc3Njk4M15BMl5BanBnXkFtZTgwMTg0NTQzMjE@._V1_UX182_CR0,0,182,268_AL_.jpg",6.5
9010,Love Me If You Dare (Jeux d'enfants) (2003),Drama|Romance,364517,8424.0,http://www.imdb.com/title/tt0364517,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTM4MDI4NDY5Nl5BMl5BanBnXkFtZTcwMjUyNzUyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",7.7
9018,Control Room (2004),Documentary|War,391024,18889.0,http://www.imdb.com/title/tt0391024,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA2NzM5NTkzOV5BMl5BanBnXkFtZTcwMjExMDcyMQ@@._V1_UY268_CR9,0,182,268_AL_.jpg",7.8
25746,"Hunchback of Notre Dame, The (1923)",Drama|Horror,14142,18987.0,http://www.imdb.com/title/tt014142,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjMyODkyNjc5MF5BMl5BanBnXkFtZTgwODY1NDM4MTE@._V1_UX182_CR0,0,182,268_AL_.jpg",7.3
25750,Sherlock Jr. (1924),Comedy|Fantasy|Romance,15324,992.0,http://www.imdb.com/title/tt015324,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY3ODM2MzcwMl5BMl5BanBnXkFtZTgwODQ0OTU2MzE@._V1_UX182_CR0,0,182,268_AL_.jpg",8.3
25752,"Freshman, The (1925)",Comedy,15841,42359.0,http://www.imdb.com/title/tt015841,"https://images-na.ssl-images-amazon.com/images/M/MV5BMGJmNTE4MGYtZWY2My00YmUzLWFiOWUtY2VkNmEzZGQ1ZGViXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",7.6
25753,Greed (1924),Drama,15881,1405.0,http://www.imdb.com/title/tt015881,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4OTEwMTg2NV5BMl5BanBnXkFtZTgwODY1NDU5MTE@._V1_UY268_CR9,0,182,268_AL_.jpg",7.9
25757,"Jazz Singer, The (1927)",Drama|Musical|Romance,18037,939.0,http://www.imdb.com/title/tt018037,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY2MzM5MjkzMV5BMl5BanBnXkFtZTgwNjg0OTMyMjE@._V1_UX182_CR0,0,182,268_AL_.jpg",6.8
25769,"Steamboat Bill, Jr. (1928)",Comedy|Romance,19421,25768.0,http://www.imdb.com/title/tt019421,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTg2MjUyMjYyOV5BMl5BanBnXkFtZTgwNjM0NDAwMjE@._V1_UX182_CR0,0,182,268_AL_.jpg",8.0
25771,"Andalusian Dog, An (Chien andalou, Un) (1929)",Fantasy,20530,626.0,http://www.imdb.com/title/tt020530,"https://images-na.ssl-images-amazon.com/images/M/MV5BODc0MTEwMzcwNV5BMl5BanBnXkFtZTgwMzQ3ODMwMzE@._V1_UY268_CR2,0,182,268_AL_.jpg",7.8
25773,Little Caesar (1931),Crime|Drama,21079,27899.0,http://www.imdb.com/title/tt021079,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzE4ZTI3MDQtMTE5MS00MzQxLTkwZGMtYWM5MjU2MzE3OTk5XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UY268_CR0,0,182,268_AL_.jpg",7.3
25782,Boudu Saved From Drowning (Boudu sauvé des eaux) (1932),Comedy,22718,48365.0,http://www.imdb.com/title/tt022718,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjM0MDMyOTExNF5BMl5BanBnXkFtZTgwMDc4NzYwMjE@._V1_UY268_CR5,0,182,268_AL_.jpg",7.5
25788,Scarface (1932),Crime|Drama,23427,877.0,http://www.imdb.com/title/tt023427,"https://images-na.ssl-images-amazon.com/images/M/MV5BYmMxZTU2ZDUtM2Y1MS00ZWFmLWJlN2UtNzI0OTJiOTYzMTk3XkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_UX182_CR0,0,182,268_AL_.jpg",7.8
25795,Dinner at Eight (1933),Comedy|Drama|Romance,23948,39130.0,http://www.imdb.com/title/tt023948,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk3ODQ3MTgzMV5BMl5BanBnXkFtZTgwMjY0OTgxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg",7.8
25797,Gold Diggers of 1933 (1933),Musical,24069,31511.0,http://www.imdb.com/title/tt024069,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIyMTQ4MzQwOF5BMl5BanBnXkFtZTgwMzA4NDE1MjE@._V1_UX182_CR0,0,182,268_AL_.jpg",8.1
25805,"Atalante, L' (1934)",Comedy|Drama|Romance,24844,43904.0,http://www.imdb.com/title/tt024844,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjhmNWJlZjMtYTk2Ny00Yjg5LTkwZGYtMjUyMjVlMTJmMzE5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",7.9
25825,Fury (1936),Drama|Film-Noir,27652,14615.0,http://www.imdb.com/title/tt027652,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg2MTcxMjk2OV5BMl5BanBnXkFtZTgwOTI0MTE5MTE@._V1_UX182_CR0,0,182,268_AL_.jpg",7.9
25826,Libeled Lady (1936),Comedy|Romance,27884,31773.0,http://www.imdb.com/title/tt027884,"https://images-na.ssl-images-amazon.com/images/M/MV5BOWZlYzRmNmItYTRlMS00YWUxLTg4OWEtZTY1ZGYxZDllZTAzXkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_UX182_CR0,0,182,268_AL_.jpg",7.9
25827,Mr. Deeds Goes to Town (1936),Comedy|Romance,27996,24807.0,http://www.imdb.com/title/tt027996,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzdiMDVkNmMtNDI0Ny00MTQ5LWEwNjAtODQxOGNjOTZmMGVmL2ltYWdlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",8.0
25833,Camille (1936),Drama|Romance,28683,43874.0,http://www.imdb.com/title/tt028683,"https://images-na.ssl-images-amazon.com/images/M/MV5BNWU5MjcxYTctZTg5Ny00ZTM0LWJjMjAtODg4MWU2MGZlNDZlXkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_UX182_CR0,0,182,268_AL_.jpg",7.5
25834,Captains Courageous (1937),Adventure|Drama,28691,16515.0,http://www.imdb.com/title/tt028691,"https://images-na.ssl-images-amazon.com/images/M/MV5BODI5NjhiNjktYzhkNi00ODFkLTg0NTgtZDQ2M2E5ZTY2ZGM0XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",8.0
25841,Stage Door (1937),Drama,29604,43864.0,http://www.imdb.com/title/tt029604,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzQwNTQxOTY3OF5BMl5BanBnXkFtZTgwMTg0MDgyMTE@._V1_UX182_CR0,0,182,268_AL_.jpg",7.8
25850,Holiday (1938),Comedy|Drama|Romance,30241,16274.0,http://www.imdb.com/title/tt030241,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg4MDExMzIxOV5BMl5BanBnXkFtZTgwODg2MjcyMjE@._V1_UY268_CR0,0,182,268_AL_.jpg",7.9
25855,"Roaring Twenties, The (1939)",Crime|Drama|Thriller,31867,37698.0,http://www.imdb.com/title/tt031867,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYzNDMxMDYzNF5BMl5BanBnXkFtZTgwNzY0OTMyMjE@._V1_UX182_CR0,0,182,268_AL_.jpg",7.9
25856,Wuthering Heights (1939),Drama|Romance,32145,3084.0,http://www.imdb.com/title/tt032145,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDAxZDkzNTktYzQyMi00YmRlLWFmYWQtY2Q4ZTQyMGFlMzNmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",7.7
25865,"Letter, The (1940)",Drama|Film-Noir,32701,17801.0,http://www.imdb.com/title/tt032701,"https://images-na.ssl-images-amazon.com/images/M/MV5BNGI1Mjk4ZDgtMDc5ZS00MGI4LWJmZDctNTZkNmQ0NGU0M2JlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",7.7
25870,Here Comes Mr. Jordan (1941),Comedy|Fantasy|Romance,33712,38914.0,http://www.imdb.com/title/tt033712,"https://images-na.ssl-images-amazon.com/images/M/MV5BNmI3NjI1YWEtOGYzNC00NGQzLTg2MjktZjE3YzNjNTM4ODkwXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",7.7
25886,Random Harvest (1942),Drama|Romance,35238,22387.0,http://www.imdb.com/title/tt035238,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjMzNzc5NDIwMV5BMl5BanBnXkFtZTgwNTY0OTgxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg",8.0
25887,Tales of Manhattan (1942),Comedy|Drama,35415,27655.0,http://www.imdb.com/title/tt035415,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTgxMjc0ODc1Nl5BMl5BanBnXkFtZTgwNjEwMzQwMjE@._V1_UX182_CR0,0,182,268_AL_.jpg",7.4
25898,Day of Wrath (Vredens dag) (1943),Drama,36506,41391.0,http://www.imdb.com/title/tt036506,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTJjYzViOTItZjhjNS00NjgyLWExZTAtY2I2NDE0ZGQxNGFlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR9,0,182,268_AL_.jpg",8.0
25905,"Miracle of Morgan's Creek, The (1944)",Comedy|Romance,37077,42879.0,http://www.imdb.com/title/tt037077,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkwMDU1MTE5N15BMl5BanBnXkFtZTgwMjEzNjQ1MjE@._V1_UX182_CR0,0,182,268_AL_.jpg",7.9
25906,Mr. Skeffington (1944),Drama|Romance,37094,43307.0,http://www.imdb.com/title/tt037094,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0OTI5OTExOV5BMl5BanBnXkFtZTgwMzA2NDgyMTE@._V1_UX182_CR0,0,182,268_AL_.jpg",7.8
25923,Great Expectations (1946),Drama,38574,14320.0,http://www.imdb.com/title/tt038574,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjA1YTQ1NGItZDI0OS00MTFiLTg1NTUtOWViMTg0ZDA4MWMyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX182_CR0,0,182,268_AL_.jpg",8.0
25927,"Stranger, The (1946)",Drama|Film-Noir|Thriller,38991,20246.0,http://www.imdb.com/title/tt038991,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTExMDAzMDM0NzZeQTJeQWpwZ15BbWU3MDk3ODIzNzQ@._V1_UX182_CR0,0,182,268_AL_.jpg",7.4
25937,Easter Parade (1948),Musical|Romance,40308,29380.0,http://www.imdb.com/title/tt040308,"https://images-na.ssl-images-amazon.com/images/M/MV5BODk3Njk4MDk2Ml5BMl5BanBnXkFtZTcwMjAyNjQ2Mw@@._V1_UX182_CR0,0,182,268_AL_.jpg",7.5
25940,"Lady from Shanghai, The (1947)",Drama|Film-Noir|Mystery,40525,3766.0,http://www.imdb.com/title/tt040525,"https://images-na.ssl-images-amazon.com/images/M/MV5BNWZkNTYxZjQtN2IwZi00OGExLTg3ZDEtODNjMDFkN2Y5Y2NkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",7.7
25946,"Three Musketeers, The (1948)",Action|Adventure|Drama|Romance,40876,41609.0,http://www.imdb.com/title/tt040876,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI3OTQxMjQ0NV5BMl5BanBnXkFtZTcwOTU1NzA0MQ@@._V1_UY268_CR15,0,182,268_AL_.jpg",7.2
25947,Unfaithfully Yours (1948),Comedy,40919,33115.0,http://www.imdb.com/title/tt040919,"https://images-na.ssl-images-amazon.com/images/M/MV5BYmM5NTNjYWItNTg3Yy00OWU1LWI4MjEtMmRlZDhhMDdjMDRkXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_UX182_CR0,0,182,268_AL_.jpg",7.7
25952,"Letter to Three Wives, A (1949)",Comedy|Drama,41587,45578.0,http://www.imdb.com/title/tt041587,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzg0ZWQ1Y2EtYzBkMi00MTk0LWFhMTEtZGUwZTIzNGYyOWI0XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",7.9
25959,Annie Get Your Gun (1950),Comedy|Musical|Romance|Western,42200,25209.0,http://www.imdb.com/title/tt042200,"https://images-na.ssl-images-amazon.com/images/M/MV5BZWJlZGE1ZDAtZmRiNi00YjkzLTg0ZmItY2NkN2NiYTYzZDlhXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",7.0
25962,King Solomon's Mines (1950),Action|Adventure|Romance,42646,43388.0,http://www.imdb.com/title/tt042646,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjM1NDU4OTItYTIwZi00N2RhLTgxZmItOGE4NTBhMDk0ZmIyXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",6.9
25963,"Young and the Damned, The (Olvidados, Los) (1950)",Crime|Drama,42804,800.0,http://www.imdb.com/title/tt042804,"https://images-na.ssl-images-amazon.com/images/M/MV5BODM4OTk1MjI5NV5BMl5BanBnXkFtZTgwNTg0NTQzMjE@._V1_UY268_CR3,0,182,268_AL_.jpg",8.3
25996,"Star Is Born, A (1954)",Drama|Musical,47522,3111.0,http://www.imdb.com/title/tt047522,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTg2MzMwYzUtZjk0Yy00MGM2LTk1NmUtMmVhYjRhNzNmZmIwXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",7.8
25999,The Wild One (1953),Drama,47677,28696.0,http://www.imdb.com/title/tt047677,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUyMDY1MTY1N15BMl5BanBnXkFtZTgwNTEyMjAwMzE@._V1_UX182_CR0,0,182,268_AL_.jpg",6.9
26002,Confidential Report (1955),Crime|Drama|Mystery|Thriller,48393,44026.0,http://www.imdb.com/title/tt048393,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDIwOTc1OTctZTNjMy00NDcwLWI4YjQtMmRkYmE3MmY3ZmE3L2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UY268_CR1,0,182,268_AL_.jpg",7.3
26003,Night and Fog (Nuit et brouillard) (1955),Crime|Documentary|War,48434,803.0,http://www.imdb.com/title/tt048434,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjJiZjY5OTgtNjliYS00MDlkLThhYzctZWMxYWEyMjNkZTdmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR4,0,182,268_AL_.jpg",8.6
26038,Teacher's Pet (1958),Comedy|Romance,52278,43137.0,http://www.imdb.com/title/tt052278,"https://images-na.ssl-images-amazon.com/images/M/MV5BNWIxNmUyM2EtNGM2Zi00OGZhLTg5ZTEtNGJlZDAxMjI2ZjZjXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX182_CR0,0,182,268_AL_.jpg",7.1
26048,"Human Condition II, The (Ningen no joken II) (1959)",Drama|War,53115,34528.0,http://www.imdb.com/title/tt053115,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQyODc3NDc1Ml5BMl5BanBnXkFtZTcwNTA5MTM1Mg@@._V1_UY268_CR4,0,182,268_AL_.jpg",8.6
26052,Pickpocket (1959),Crime|Drama,53168,690.0,http://www.imdb.com/title/tt053168,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI5MTA0NDMxOV5BMl5BanBnXkFtZTcwODEyMTIzMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",7.8
26059,When a Woman Ascends the Stairs (Onna ga kaidan wo agaru toki) (1960),Drama,54144,36872.0,http://www.imdb.com/title/tt054144,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUwODQxMDE2MV5BMl5BanBnXkFtZTcwODI2NTA0MQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",8.2
26073,"Human Condition III, The (Ningen no joken III) (1961)",Drama|War,55233,34530.0,http://www.imdb.com/title/tt055233,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQyODc3NDc1Ml5BMl5BanBnXkFtZTcwNTA5MTM1Mg@@._V1_UY268_CR4,0,182,268_AL_.jpg",8.8
26078,Advise and Consent (1962),Drama,55728,17185.0,http://www.imdb.com/title/tt055728,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcxMjU3OTA3NV5BMl5BanBnXkFtZTgwMTUxNTIxMDE@._V1_UX182_CR0,0,182,268_AL_.jpg",7.8
26082,Harakiri (Seppuku) (1962),Drama,56058,14537.0,http://www.imdb.com/title/tt056058,"https://images-na.ssl-images-amazon.com/images/M/MV5BOWJiOWFhOTAtMWYxZi00YzdlLWI4ZWMtZmE4MzZkNDJmNjdlL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR6,0,182,268_AL_.jpg",8.7
26084,"Music Man, The (1962)",Children|Comedy|Musical|Romance,56262,13671.0,http://www.imdb.com/title/tt056262,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU4YWE5NzMtZmFlYS00MjQwLTk0YzctZjJhMGZmZGYwNTA3XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",7.7
26085,Mutiny on the Bounty (1962),Adventure|Drama|Romance,56264,11085.0,http://www.imdb.com/title/tt056264,"https://images-na.ssl-images-amazon.com/images/M/MV5BZGYyNDUwYjAtMTk5OC00NjQwLTg1ZDctNTE4NDQyYjBjMjgxL2ltYWdlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",7.2
26095,"Carabineers, The (Carabiniers, Les) (1963)",Comedy|Drama|War,56905,52705.0,http://www.imdb.com/title/tt056905,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYxNjQwMjI4N15BMl5BanBnXkFtZTcwNTg3ODMyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",7.0
26116,"Hush... Hush, Sweet Charlotte (1964)",Horror|Thriller,58213,10299.0,http://www.imdb.com/title/tt058213,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzU4YjNlNGUtN2ZkNy00OTkwLTkyMWUtZmZiNDMzNDA4N2ZkXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg",7.7
26122,Onibaba (1964),Drama|Horror|War,58430,3763.0,http://www.imdb.com/title/tt058430,"https://images-na.ssl-images-amazon.com/images/M/MV5BMWRiYmNmNTEtM2FlNC00ODRlLWFiMmQtYmNlNzgxY2MzMzNkL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UY268_CR2,0,182,268_AL_.jpg",8.0
26124,Robinson Crusoe on Mars (1964),Sci-Fi,58530,7348.0,http://www.imdb.com/title/tt058530,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5NjE3NDgzNV5BMl5BanBnXkFtZTgwNzE1MTkwMzE@._V1_UX182_CR0,0,182,268_AL_.jpg",6.6
26131,"Battle of Algiers, The (La battaglia di Algeri) (1966)",Drama|War,58946,17295.0,http://www.imdb.com/title/tt058946,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzliNzI5NzgtNDZmNy00NGU4LTg2OTQtMDEzZTRiNDU3ZTI1XkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_UY268_CR7,0,182,268_AL_.jpg",8.1
26133,"Charlie Brown Christmas, A (1965)",Animation|Children|Comedy,59026,13187.0,http://www.imdb.com/title/tt059026,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1NDQxNTcxN15BMl5BanBnXkFtZTgwNzY1Njc1MzE@._V1_UY268_CR3,0,182,268_AL_.jpg",8.4
26142,Major Dundee (1965),Adventure|War|Western,59418,29715.0,http://www.imdb.com/title/tt059418,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDkxYjg4NzgtNzE3ZS00NjNlLWE4ODMtNjdkOWU0ZjJlY2FmXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",6.8
26147,"Thousand Clowns, A (1965)",Comedy|Drama|Romance,59798,42731.0,http://www.imdb.com/title/tt059798,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE3MTEyNDA0NF5BMl5BanBnXkFtZTgwMzg2MDM0MDE@._V1_UY268_CR3,0,182,268_AL_.jpg",7.6
26150,Andrei Rublev (Andrey Rublyov) (1969),Drama|War,60107,895.0,http://www.imdb.com/title/tt060107,"https://images-na.ssl-images-amazon.com/images/M/MV5BODQyMDAzMTQ3OV5BMl5BanBnXkFtZTgwNjUyMTM2MTE@._V1_UX182_CR0,0,182,268_AL_.jpg",8.4
26151,Au Hasard Balthazar (1966),Crime|Drama,60138,20108.0,http://www.imdb.com/title/tt060138,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEzODk0NzI0NV5BMl5BanBnXkFtZTgwMjMyNzk4MjE@._V1_UY268_CR7,0,182,268_AL_.jpg",7.9
26152,Batman (1966),Action|Adventure|Comedy,60153,2661.0,http://www.imdb.com/title/tt060153,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkzODAyMjg2Ml5BMl5BanBnXkFtZTgwMzI4NzM1MjE@._V1_UY268_CR3,0,182,268_AL_.jpg",6.5
26158,Closely Watched Trains (Ostre sledované vlaky) (1966),Comedy|Drama|War,60802,789.0,http://www.imdb.com/title/tt060802,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjg2ODIyNzY0N15BMl5BanBnXkFtZTcwNDQyMTIyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",7.8
26159,Tokyo Drifter (Tôkyô nagaremono) (1966),Action|Crime|Drama,61101,45706.0,http://www.imdb.com/title/tt061101,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzJhYjZkNTgtMjIwNC00YjZkLTkzZjItNTc2YzM2M2QzYTJiXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UY268_CR4,0,182,268_AL_.jpg",7.3
26169,Branded to Kill (Koroshi no rakuin) (1967),Action|Crime|Drama,61882,17905.0,http://www.imdb.com/title/tt061882,"https://images-na.ssl-images-amazon.com/images/M/MV5BODU5MDk1ZWMtNTUzYi00ZjhmLWIyMWMtNGQ5YWE1YWFlYTUzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UY268_CR4,0,182,268_AL_.jpg",7.4
26171,Play Time (a.k.a. Playtime) (1967),Comedy,62136,10227.0,http://www.imdb.com/title/tt062136,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk2MTM3MzM1NV5BMl5BanBnXkFtZTcwMTk3MDQzMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",8.0
26172,Point Blank (1967),Action|Crime|Drama|Thriller,62138,26039.0,http://www.imdb.com/title/tt062138,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTg2OTk4NTUtNmFkNS00NmU2LWJkZGYtYzk0MzVjOTZlYTRmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",7.4
26176,Titicut Follies (1967),Documentary|Drama,62374,41212.0,http://www.imdb.com/title/tt062374,"https://images-na.ssl-images-amazon.com/images/M/MV5BZWZhNmIwMjMtZTgxMS00ZWViLWJlZGUtYjA4N2Q2Y2M5NTgxXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg",7.9
26183,Asterix and Cleopatra (Astérix et Cléopâtre) (1968),Action|Adventure|Animation|Children|Comedy,62687,9929.0,http://www.imdb.com/title/tt062687,"https://images-na.ssl-images-amazon.com/images/M/MV5BYWYzYTk1MGItNzNiMy00NzE3LThlOTItMzBlOWFhZmJiNDBmL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",7.2
26184,"Diamond Arm, The (Brilliantovaya ruka) (1968)",Action|Adventure|Comedy|Crime|Thriller,62759,20873.0,http://www.imdb.com/title/tt062759,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQzNDQyNzgzNF5BMl5BanBnXkFtZTcwNzQ2ODcxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",8.6
26195,Sympathy for the Devil (1968),Documentary|Musical,63665,50789.0,http://www.imdb.com/title/tt063665,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxMDg1MTE0N15BMl5BanBnXkFtZTcwNjM2OTYxMQ@@._V1_UY268_CR60,0,182,268_AL_.jpg",6.4
26198,"Yours, Mine and Ours (1968)",Children|Comedy,63829,27983.0,http://www.imdb.com/title/tt063829,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEzNTEyMzIwMV5BMl5BanBnXkFtZTcwMjY1Nzg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",7.2
26225,"Claire's Knee (Genou de Claire, Le) (1970)",Comedy|Romance,65772,2860.0,http://www.imdb.com/title/tt065772,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY4NjI4NDg1Nl5BMl5BanBnXkFtZTcwMTA0NTgxMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",7.8
26231,Performance (1970),Crime|Drama|Thriller,66214,26606.0,http://www.imdb.com/title/tt066214,"https://images-na.ssl-images-amazon.com/images/M/MV5BODBlMGU1ZjItYTY1NS00MjY4LWJlYWUtNTkxOGE3ZWE5NDYxXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",7.0
26236,"White Sun of the Desert, The (Beloe solntse pustyni) (1970)",Action|Adventure|Comedy|Drama|Romance|War,66565,20848.0,http://www.imdb.com/title/tt066565,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc2OTY1NTM5M15BMl5BanBnXkFtZTcwOTk3NDQyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",8.0
26237,Zabriskie Point (1970),Drama|Romance,66601,2998.0,http://www.imdb.com/title/tt066601,"https://images-na.ssl-images-amazon.com/images/M/MV5BNWRjNjhmYTItYzZkNC00ZTU3LWI4ZDMtYjQyYjE1Yjk3ZmQzXkEyXkFqcGdeQXVyMTYxNjkxOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",7.1
